"HGMA.ID","User","dataset.ID","Parent.Code","Book.Code","Dilution","Injection.Volume.uL","Sample.Location","File.Location","Notes"
"HGMA_0239","MC","HGMD_0017","HGMF_0214","MC01-17","neat","10","Fr1-Bx1-H4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0239.d",NA
"HGMA_0240","MC","HGMD_0017","HGMF_0215","MC01-17","neat","10","Fr1-Bx1-H5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0240.d",NA
"HGMA_0241","MC","HGMD_0017","HGMF_0216","MC01-17","neat","10","Fr1-Bx1-H6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0241.d",NA
"HGMA_0242","MC","HGMD_0017","HGMF_0217","MC01-17","neat","10","Fr1-Bx1-H7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0242.d",NA
"HGMA_0243","MC","HGMD_0017","HGMF_0218","MC01-17","neat","10","Fr1-Bx1-H8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0243.d",NA
"HGMA_0244","MC","HGMD_0017","HGMF_0219","MC01-17","neat","10","Fr1-Bx1-H9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0244.d",NA
"HGMA_0245","MC","HGMD_0017","HGMF_0220","MC01-17","neat","10","Fr1-Bx1-I1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0245.d",NA
"HGMA_0246","MC","HGMD_0017","HGMF_0221","MC01-17","neat","10","Fr1-Bx1-I2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0246.d",NA
"HGMA_0247","MC","HGMD_0017","HGMF_0222","MC01-17","neat","10","Fr1-Bx1-I3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0247.d",NA
"HGMA_0248","MC","HGMD_0017","HGMF_0223","MC01-17","neat","10","Fr1-Bx1-I4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0248.d",NA
"HGMA_0249","MC","HGMD_0017","HGMF_0224","MC01-17","neat","10","Fr1-Bx1-I5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0249.d",NA
"HGMA_0250","MC","HGMD_0017","HGMF_0225","MC01-17","neat","10","Fr1-Bx1-I6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0250.d",NA
"HGMA_0251","MC","HGMD_0017","HGMF_0226","MC01-17","neat","10","Fr1-Bx1-I7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0251.d",NA
"HGMA_0252","MC","HGMD_0017","HGMF_0227","MC01-17","neat","10","Fr1-Bx1-I8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0252.d",NA
"HGMA_0253","MC","HGMD_0017","HGMF_0228","MC01-17","neat","10","Fr1-Bx1-I9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0253.d",NA
"HGMA_0254","MC","HGMD_0017","HGMF_0229","MC01-17","neat","10","Fr1-Bx17-H8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0254.d",NA
"HGMA_0255","MC","HGMD_0017","HGMF_0230","MC01-17","neat","10","Fr1-Bx1-F7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0255.d",NA
"HGMA_0256","MC","HGMD_0017","HGMF_0231","MC01-17","neat","10","Fr1-Bx1-F8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0256.d",NA
"HGMA_0257","MC","HGMD_0017","HGMF_0232","MC01-17","neat","10","Fr1-Bx1-F9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0257.d",NA
"HGMA_0258","MC","HGMD_0017","HGMF_0233","MC01-17","neat","10","Fr1-Bx1-G1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0258.d",NA
"HGMA_0259","MC","HGMD_0017","HGMF_0234","MC01-17","neat","10","Fr1-Bx1-G2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0259.d",NA
"HGMA_0260","MC","HGMD_0017","HGMF_0235","MC01-17","neat","10","Fr1-Bx1-G3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0260.d",NA
"HGMA_0261","MC","HGMD_0017","HGMF_0236","MC01-17","neat","10","Fr1-Bx1-C8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0017/data/HGMA_0261.d",NA
"HGMA_0262","PR","HGMD_0018","HGME_0245","PR01-10.3","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0018_Crude_Ex_on_QTOF_FAULTY_MSMS_METHOD/mzml/HGMA_0262.mzML",NA
"HGMA_0263","PR","HGMD_0018","HGME_0019","PR01-11","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0018_Crude_Ex_on_QTOF_FAULTY_MSMS_METHOD/mzml/HGMA_0263.mzML",NA
"HGMA_0264","PR","HGMD_0018","HGME_0020","PR01-17.1","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0018_Crude_Ex_on_QTOF_FAULTY_MSMS_METHOD/mzml/HGMA_0264.mzML",NA
"HGMA_0265","PR","HGMD_0018","HGME_0021","PR01-17.2","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0018_Crude_Ex_on_QTOF_FAULTY_MSMS_METHOD/mzml/HGMA_0265.mzML",NA
"HGMA_0266","PR","HGMD_0019","HGME_0245","PR01-10.3","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0019_MC_r_FAULTY_MSMS_METHOD/mzml/HGMA_0266r.mzML",NA
"HGMA_0267","PR","HGMD_0019","HGME_0019","PR01-11","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0019_MC_r_FAULTY_MSMS_METHOD/mzml/HGMA_0267r.mzML",NA
"HGMA_0268","PR","HGMD_0019","HGME_0020","PR01-17.1","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0019_MC_r_FAULTY_MSMS_METHOD/mzml/HGMA_0268r.mzML",NA
"HGMA_0269","PR","HGMD_0019","HGME_0021","PR01-17.2","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0019_MC_r_FAULTY_MSMS_METHOD/mzml/HGMA_0269r.mzML",NA
"HGMA_0270","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0034","PR01-09-03","neat","1","Fr1-Bx5-A1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0270.mzML",NA
"HGMA_0271","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0035","PR01-09-04","neat","1","Fr1-Bx5-A2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0271.mzML",NA
"HGMA_0272","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0036","PR01-09-05","neat","1","Fr1-Bx5-A3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0272.mzML",NA
"HGMA_0273","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0037","PR01-09-06","neat","1","Fr1-Bx5-A4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0273.mzML",NA
"HGMA_0274","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0038","PR01-09-07","neat","1","Fr1-Bx5-A5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0274.mzML",NA
"HGMA_0275","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0039","PR01-09-08","neat","1","Fr1-Bx5-A6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0275.mzML",NA
"HGMA_0276","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0040","PR01-09-09+10","neat","1","Fr1-Bx5-A7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0276.mzML",NA
"HGMA_0277","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0042","PR01-09-11+12+13","neat","1","Fr1-Bx5-A8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0277.mzML",NA
"HGMA_0278","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0045","PR01-09-14","neat","1","Fr1-Bx5-A9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0278.mzML",NA
"HGMA_0279","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0046","PR01-09-15","neat","1","Fr1-Bx5-B1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0279.mzML",NA
"HGMA_0280","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0047","PR01-09-16","neat","1","Fr1-Bx5-B2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0280.mzML",NA
"HGMA_0281","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0048","PR01-09-17","neat","1","Fr1-Bx5-B3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0281.mzML",NA
"HGMA_0282","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0049","PR01-09-18","neat","1","Fr1-Bx5-B4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0282.mzML",NA
"HGMA_0283","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0050","PR01-09-19","neat","1","Fr1-Bx5-B5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0283.mzML",NA
"HGMA_0284","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0051","PR01-09-20","neat","1","Fr1-Bx5-B6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0284.mzML",NA
"HGMA_0285","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0052","PR01-09-21","neat","1","Fr1-Bx5-B7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0285.mzML",NA
"HGMA_0286","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0053","PR01-09-22","neat","1","Fr1-Bx5-B8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0286.mzML",NA
"HGMA_0287","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0054","PR01-09-23+24","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0287.mzML",NA
"HGMA_0288","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0056","PR01-09-25","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0288.mzML",NA
"HGMA_0289","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0057","PR01-09-26","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0289.mzML",NA
"HGMA_0290","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0058","PR01-09-27","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0290.mzML",NA
"HGMA_0291","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0059","PR01-09-28","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0291.mzML",NA
"HGMA_0292","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0060","PR01-09-29","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0292.mzML",NA
"HGMA_0293","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0061","PR01-09-30","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0293.mzML",NA
"HGMA_0294","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0062","PR01-09-31","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0294.mzML",NA
"HGMA_0295","MC","HGMD_0020; HGMD_0037; HGMD_0045","HGMF_0063","PR01-09-32","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0295.mzML",NA
"HGMA_0296",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0297",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0298",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0299",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0301",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0302",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0303",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0304",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0305",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0307",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0308",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0309",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0310",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0311",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0312",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0313","MC","HGMD_0021","HGMF_0034","PR01-9-3","neat",NA,NA,NA,NA
"HGMA_0314","MC","HGMD_0021","HGMF_0035","PR01-9-4","neat",NA,NA,NA,NA
"HGMA_0315","MC","HGMD_0021","HGMF_0036","PR01-9-5","neat",NA,NA,NA,NA
"HGMA_0316","MC","HGMD_0021","HGMF_0037","PR01-9-6","neat",NA,NA,NA,NA
"HGMA_0317","MC","HGMD_0021","HGMF_0038","PR01-9-7","neat",NA,NA,NA,NA
"HGMA_0318","MC","HGMD_0022","HGMF_0081","PR01-18-01","neat","1","Fr1-Bx14-A1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0318.mzML",NA
"HGMA_0319","MC","HGMD_0022","HGMF_0082","PR01-18-02","neat","1","Fr1-Bx14-A2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0319.mzML",NA
"HGMA_0320","MC","HGMD_0022","HGMF_0083","PR01-18-03","neat","1","Fr1-Bx14-A3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0320.mzML",NA
"HGMA_0321","MC","HGMD_0022","HGMF_0084","PR01-18-04","neat","1","Fr1-Bx14-A4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0321.mzML",NA
"HGMA_0322","MC","HGMD_0022","HGMF_0085","PR01-18-05","neat","1","Fr1-Bx14-A5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0322.mzML",NA
"HGMA_0323","MC","HGMD_0022","HGMF_0086","PR01-18-06","neat","1","Fr1-Bx14-A6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0323.mzML",NA
"HGMA_0324","MC","HGMD_0022","HGMF_0087","PR01-18-07","neat","1","Fr1-Bx14-A7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0324.mzML",NA
"HGMA_0325","MC","HGMD_0022","HGMF_0088","PR01-18-08","neat","1","Fr1-Bx14-A8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0325.mzML",NA
"HGMA_0326","MC","HGMD_0022","HGMF_0089","PR01-18-09","neat","1","Fr1-Bx14-A9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0326.mzML",NA
"HGMA_0327","MC","HGMD_0022","HGMF_0090","PR01-18-10","neat","1","Fr1-Bx14-B1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0327.mzML",NA
"HGMA_0328","MC","HGMD_0022","HGMF_0091","PR01-18-11","neat","1","Fr1-Bx14-B2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0328.mzML",NA
"HGMA_0329","MC","HGMD_0022","HGMF_0092","PR01-18-12","neat","1","Fr1-Bx14-B3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0329.mzML",NA
"HGMA_0330","MC","HGMD_0022","HGMF_0093","PR01-18-13","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0330.mzML",NA
"HGMA_0331","MC","HGMD_0022","HGMF_0094","PR01-18-14","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0331.mzML",NA
"HGMA_0332","MC","HGMD_0022","HGMF_0095","PR01-18-15","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0332.mzML",NA
"HGMA_0333","MC","HGMD_0022","HGMF_0096","PR01-18-16","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0333.mzML",NA
"HGMA_0334","MC","HGMD_0022","HGMF_0097","PR01-18-17","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0334.mzML",NA
"HGMA_0335","MC","HGMD_0022","HGMF_0098","PR01-18-18","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0335.mzML",NA
"HGMA_0336","MC","HGMD_0022","HGMF_0099","PR01-18-19","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0336.mzML",NA
"HGMA_0337","MC","HGMD_0022","HGMF_0100","PR01-18-20","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0337.mzML",NA
"HGMA_0338","MC","HGMD_0022","HGMF_0101","PR01-18-21","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0338.mzML",NA
"HGMA_0339","MC","HGMD_0022","HGMF_0102","PR01-18-22","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0339.mzML",NA
"HGMA_0340","MC","HGMD_0022","HGMF_0103","PR01-18-23","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0340.mzML",NA
"HGMA_0341","MC","HGMD_0022","HGMF_0104","PR01-18-24","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0341.mzML",NA
"HGMA_0342","MC","HGMD_0022","HGMF_0105","PR01-18-25","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0342.mzML",NA
"HGMA_0343","MC","HGMD_0022","HGMF_0106","PR01-18-26","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0343.mzML",NA
"HGMA_0344","MC","HGMD_0022","HGMF_0107","PR01-18-27","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0344.mzML",NA
"HGMA_0345","MC","HGMD_0022","HGMF_0108","PR01-18-28","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0345.mzML",NA
"HGMA_0346","MC","HGMD_0022","HGMF_0109","PR01-18-29","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0346.mzML",NA
"HGMA_0347","MC","HGMD_0022","HGMF_0110","PR01-18-30","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0347.mzML",NA
"HGMA_0348","MC","HGMD_0022","HGMF_0111","PR01-18-31","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0348.mzML",NA
"HGMA_0349","MC","HGMD_0022","HGMF_0112","PR01-18-32","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0349.mzML",NA
"HGMA_0350","MC","HGMD_0022","HGMF_0113","PR01-18-33","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0350.mzML",NA
"HGMA_0351","MC","HGMD_0022","HGMF_0114","PR01-18-34","neat","1",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0022_PR1-18_fractions/mzml/HGMA_0351.mzML",NA
"HGMA_0352","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0295","MC01-18-01-03","neat","10","Fr1-Bx2-H8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0352.mzML",NA
"HGMA_0353","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0296","MC01-18-01-04","neat","10","Fr1-Bx2-H9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0353.mzML",NA
"HGMA_0354","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0297","MC01-18-01-06","neat","10","Fr1-Bx2-I1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0354.mzML",NA
"HGMA_0355","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0298","MC01-18-01-07","neat","10","Fr1-Bx2-I2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0355.mzML",NA
"HGMA_0356","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0299","MC01-18-01-09/13","neat","10","Fr1-Bx2-I3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0356.mzML",NA
"HGMA_0357","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0300","MC01-18-01-14","neat","10","Fr1-Bx2-I4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0357.mzML",NA
"HGMA_0358","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0301","MC01-18-01-15","neat","10","Fr1-Bx2-I5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0358.mzML",NA
"HGMA_0359","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0302","MC01-18-01-16","neat","10","Fr1-Bx2-I6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0359.mzML",NA
"HGMA_0360","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0303","MC01-18-01-17","neat","10","Fr1-Bx2-I7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0360.mzML",NA
"HGMA_0361","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0304","MC01-18-01-18","neat","10","Fr1-Bx2-I8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0361.mzML",NA
"HGMA_0362","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0305","MC01-18-01-19","neat","10","Fr1-Bx2-I9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0362.mzML",NA
"HGMA_0363","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0306","MC01-18-01-20","neat","10","Fr1-Bx17-H9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0363.mzML",NA
"HGMA_0364","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0307","MC01-18-01-21","neat","10","Fr1-Bx17-I1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0364.mzML",NA
"HGMA_0365","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0308","MC01-18-01-22","neat","10","Fr1-Bx17-I2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0365.mzML",NA
"HGMA_0366","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0309","MC01-18-01-23/24","neat","10","Fr1-Bx17-I3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0366.mzML",NA
"HGMA_0367","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0310","MC01-18-01-26","neat","10","Fr1-Bx17-I4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0367.mzML",NA
"HGMA_0368","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0311","MC01-18-01-27","neat","10","Fr1-Bx17-I5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0368.mzML",NA
"HGMA_0369","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0312","MC01-18-01-28","neat","10","Fr1-Bx17-I6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0088_20250307/mzml/HGMA_0369.mzML",NA
"HGMA_0370","MC","HGMD_0023; HGMD_0037; HGMD_0045","HGMF_0331","MC01-18-02-29","neat","10","Fr1-Bx3-A8",NA,NA
"HGMA_0371","MC","HGMD_0025; HGMD_0037; HGMD_0045; HGMD_0088","HGMF_0332","MC01-18-01-29","neat","10","MC01-20 box in Freezer","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0037_Full_analysis_plus_bacteria/mzml/HGMA_0371.mzML",NA
